FIPStract,tractid,p_white,p_black,p_hispanic,total_housing_units,occupied_housing_units,vacant_housing_units,p_occupied,p_vacant,p_owner_vacant,p_renter_vacant,median_grossrent_allhouses,median_grossrent_nobedrms,median_grossrent_onebedrms,median_grossrent_twobedrms,median_grossrent_threebedrms,median_grossrent_fourbedrms,median_grossrent_fivebedrms,average_grossrent_nobedrms,average_grossrent_onebedrms,average_grossrent_twobedrms,average_grossrent_threebedrms,median_grossrent,average_gross_rent,median_contract_rent,average_contract_rent,average_rooms,owner_average_rooms,renter_average_rooms,median_rooms,owner_median_rooms,renter_median_rooms,average_bedrms,owner_average_bedrms,renter_average_bedrms,median_yearbuilt,owner_median_yearbuilt,renter_median_yearbuilt,median_yearmovein,owner_median_yearmovein,renter_median_yearmovein,p_renter_higherthan_highschool,p_renter_higherthan_bachelor,p_higherthan_highschool,p_higherthan_college,owner_average_income,renter_average_income,median_hhinc,owner_median_hhinc,renter_median_hhinc,tract_assault_all,tract_arrest_all,tract_theft_all,presp_white,presp_black,presp_hispanic,tract_bathrooms,tract_sqft,tract_theft,tract_assault,tract_arrest,tract_elementary_school_score,tract_middle_school_score,tract_high_schol_score,tract_nightlife,tract_particulate_matter,tract_ozone,tract_nata_diesel_pm,tract_nata_airtoxics_cancerrisk,tract_nata_respiratory_hazard,tract_traffic_proximity_volume,tract_lead_paint_indicator,tract_superfund_proximity,tract_rmp_proximity,tract_hazardous_waste_proximity,tract_wastewater_discharge,tract_dist_tri,tract_pop_overage_64,tract_pop_underage_5,tract_poplessthan_highs,tract_linguistic_pop,tract_low_income_population,tract_minority_population,tract_toxic
42101019800,317,0.018498862,0.30871874,0.6338135,2345,2100,245,89.6,10.4,0,4.1,865,677.86206,744,916,877,1022.1639,630,625,755.57324,806.51514,967.21313,865,887.54083,652,647.41565,5.6419048,6.0116277,5.2846441,5.9,6,5.7,2.682857,2.9011629,2.47191,1942,1941,1942,2004,1994,2011,0.7275281,0,0.65099913,0.063889667,37819.766,24321.16,23031,28371,16985,221.40511,88.698875,311.01709,0.4443793,0.37620351,0.42582127,1,6395.5981,100,100,100,1.8313131,2,1,11.666667,11.266666,43.666668,1.6933334,49,2.4333334,430,0.79000002,0.13,0.86000001,3.5666666,28.200001,0.65690988,11.333333,8.666667,27,8.333333,67.333336,92.333336,1
42101019900,318,0.059573423,0.27727383,0.66315275,1819,1362,457,74.9,25.1,0,8.3,815,657.81262,730.45166,791,746,910,630,661.87421,793.91895,826.18341,793.89014,815,792.17792,602,605.09967,5.9478707,6.27422,5.6839309,5.9,6.1,5.8,2.9948604,3.1050904,2.9057105,1941,1939,1944,2005,1993,2011,0.57104915,0.043824703,0.61492538,0.095095947,31157.635,19080.346,14838,19511,11047,218.38803,92.422714,305.53415,0.36243531,0.29116499,0.34190261,1.05,1414.25,121.8,111.1,89,2.8610511,2.9198895,2.8112245,16.5,11.272727,44.018181,1.7372727,50.090908,2.4272728,354.54544,0.75818181,0.27645454,0.81545454,3.4954545,507.729,0.92096722,12,7.2727275,21,7.3636365,57.18182,77,0.90909094
42101020000,319,0.094679184,0.79812205,0.075899847,775,541,234,69.8,30.2,0,9.4,714,635,758,941,521,884.29712,630,658.07452,862.6543,934.09088,525.48077,714,761.07672,599,628.96039,3.9057302,6.2043796,3.1262376,3.6,6.1,2.8,1.6691313,3.2554746,1.1311882,1939,1939,1939,2012,1997,2013,0.82425743,0.20544554,0.83177572,0.25367156,44616.789,19931.932,19943,47950,9583,228.17461,97.106056,304.37646,0.30508074,0.23281945,0.28468445,26.025,2056.3147,196.84616,143.81538,94.153847,2.3433919,2.3768051,1.2650632,45.046154,11.313637,43.804546,2.120909,53.439392,2.7257576,601.40912,0.74606061,0.19172727,1.1853031,4.8351517,570.66669,1.3207806,12.136364,7.6666665,23.530304,8.409091,59.68182,79.78788,0
42101020101,320,0.070696168,0.85240149,0.045331895,2106,1698,408,80.6,19.4,5,7.3,765,633,665,790,921,947,630,676.03687,674.53583,781.70001,816.44348,765,733.45337,603,560.69916,4.7544169,7,3.9665871,4.9,7,3.6,2.262073,3.4943311,1.8297534,1943,1940,1944,2007,1984,2011,0.79554492,0.073985681,0.77462506,0.1240373,35748.301,15793.556,11904,30694,9252,228.20889,94.017342,313.66885,0.34888491,0.26608077,0.32466426,27.151316,19767.648,203.20805,156.26666,94.040268,2.5534961,2.5966804,1.5443497,35.89933,11.311184,43.769737,2.1172829,53.342106,2.7605262,754.11182,0.7529605,0.17275658,1.1099342,4.6338158,927.76953,1.2518721,12.572369,7.3092103,21.5,5.3881578,58.789474,80.717102,0
42101020102,321,0.065240644,0.90160429,0.031016042,1718,1221,497,71.1,28.9,0,14.5,841,825,768,1045,877,828,630,716.66669,782.98608,963.8587,973.25226,841,871.42859,709,682.88855,5.9844389,6.9658313,5.4335036,6.2,7.1,5.9,3.0442259,3.571754,2.7480819,1939,1939,1942,2005,1991,2010,0.85294116,0.095907927,0.79818958,0.17944622,46810.934,28187.34,29036,40625,22984,211.36797,83.952133,299.62024,0.38105088,0.3106378,0.361269,1.8571428,12956.728,193.3,178,94.966667,2.0912535,2.1822562,1.05,33.066666,11.316667,43.719997,1.9710001,51.966667,2.6133332,639.66669,0.78466666,0.14426666,1.0420001,4.2866669,454.33347,1.1352392,12.3,8.2666664,24.633333,5.8000002,65.033333,89.73333,0
42101020200,322,0.081289083,0.86820585,0.043049544,2655,2109,546,79.4,20.6,7.4,4.9,689,439,676,953,975,886.0722,630,473.60406,657.48663,923.50745,865.53497,689,710.10022,584,569.06647,5.3195829,7.1426969,3.9885151,5.9,7.1,3.8,2.5125651,3.6629214,1.6726825,1939,1939,1945,2006,1989,2011,0.72846597,0.01640689,0.79556316,0.088054605,28047.752,21281.789,14751,18589,12853,210.33232,80.417358,309.73486,0.41411382,0.32739368,0.38792372,2.1607144,6369.5801,228.8421,239.4386,115.52631,2.1443346,2.2819035,1.4741071,19.789474,11.327586,43.815517,1.9893104,52.172413,2.6517241,560.39655,0.80551726,0.15255173,1.2910345,3.7618966,836.4726,0.92365295,13.275862,7.2413793,19.965517,3.2586207,58.741379,87.155174,0.62068963
42101020300,323,0.07788945,0.80725056,0.073941134,1361,987,374,72.5,27.5,3.2,8.1,797,597,606,707,1072,950.76782,630,746.37683,572.05884,678.57141,1110.7383,797,814.79468,553,605.67633,5.5572443,7.0634923,4.3406591,6.1,7.3,4.9,2.7284701,3.5351474,2.0769231,1939,1939,1940,2004,1992,2012,0.83516484,0.0989011,0.80452788,0.13141911,38044.219,20700.549,19436,29563,14773,215.62958,85.557182,301.69165,0.40385467,0.33784783,0.38601142,1,5978.375,220.39999,168,99.800003,1.9271464,1.9415873,1.4375,21.65,11.285,43.73,1.8045,50.150002,2.5,611,0.7755,0.12495,0.787,3.72,335.42999,0.86897618,11.9,7.5,23.700001,5.9000001,63.099998,88.699997,0.94999999
42101020400,324,0.064153969,0.8732959,0.054530874,1401,1119,282,79.9,20.1,8.2,7.2,745,675.12097,592,714,919,930.86017,0,826.61292,573.6842,598.77454,938.06818,745,824.34741,601,604.61847,5.6702414,6.0910974,5.3506289,5.9,6,5.7,2.7345843,3.020704,2.5172956,1939,1939,1939,2005,1981,2012,0.8773585,0.072327048,0.80727923,0.078758948,37774.328,24929.246,21495,26354,18589,210.87596,77.115181,300.46326,0.48169947,0.41951489,0.46772677,1.25,20903.6,213.45454,203.54546,92.63636,1.9930736,2.0803571,1.1666666,27.636364,11.272727,43.700001,1.9327272,50.727272,2.5909092,670,0.77636361,0.12545455,0.82454544,3.9909091,516.81818,1.010911,11.454545,7.2727275,21.818182,3.8181818,60.545456,88,0.63636363
42101020500,325,0.08223553,0.81836325,0.015169661,1476,1229,247,83.3,16.7,0,8.9,630,640.92206,512,950,916,881.07855,1030.3741,423.16177,555.64813,1000,922.22223,630,681.11023,570,535.46326,4.9056144,5.9827585,4.2522874,5.2,6,4.1,2.2107403,2.911638,1.7856209,1944,1939,1955,2007,1988,2011,0.79607844,0.024836602,0.84518409,0.12102874,35792.027,19748.365,16761,31711,10691,186.28842,66.687035,284.55392,0.41902351,0.34877223,0.40126574,1.3333334,92869.875,152.16,118.32,65.559998,2.5783982,2.6405382,1.5618664,35.48,11.316981,43.816982,1.9413208,51.509434,2.6132076,737.35852,0.7788679,0.14094339,0.9245283,3.7535849,691.04327,1.1860886,12.377358,7.1698112,19.981133,4.3207545,57.830189,83.056602,0
42101020600,326,0.49334177,0.30183893,0.057070386,920,714,206,77.6,22.4,0,20.8,1169,902,1009,1346,1675,1387.1658,1163.8818,921.875,1030.2288,1258.4541,1468.75,1169,1219.6154,1050,1092.0673,4.6008406,8.031414,3.3479924,4,9,3.5,2.1582632,4.0366492,1.4722754,1952,1939,1955,2012,1994,2013,0.91013384,0.60994262,0.89142334,0.59215331,105523.56,40645.316,45469,122708,32943,115.66148,24.741816,205.43669,0.19196343,0.16342591,0.1873474,8.2294521,6750.1655,245.44809,99.483696,39.415302,3.4742296,3.4890156,1.782138,46.568306,11.293513,44.003784,1.8782703,53.951351,2.6735137,492.45404,0.71908104,0.1452973,0.81751353,2.7079458,911.22498,1.3672355,14.194594,6.372973,12.837838,2.4432433,44.232433,62.237839,0.010810811
42101020700,327,0.70593262,0.12275603,0.061890922,2481,2292,189,92.4,7.6,0,12,1307,902.17249,940,1237,1456,1920,0,1059.7826,859.01361,1195.8472,1376.3251,1307,1256.943,1122,1100.5543,5.610384,6.4885917,4.5171399,5.8,6.4,4.5,2.5999126,3.057435,2.0303624,1939,1939,1948,2010,2001,2013,0.82761997,0.55827618,0.93604231,0.61697525,91988.594,57801.176,65385,92574,40564,121.34478,24.774191,203.14702,0.18032689,0.1471502,0.1718263,1.612069,1623.1666,220.28947,129.39473,73.973686,3.6488531,3.5011244,2.4598215,49.026318,11.305264,43.971054,1.8973684,52.657894,2.6552632,786.57892,0.64605266,0.15144737,1.23,3.2644737,2537.5588,0.69534802,12.789474,6.4736843,10.710526,3.9210527,38.552631,53.86842,0.97368419
42101020800,328,0.46720576,0.36657682,0.034591194,1370,1116,254,81.5,18.5,0,15,1195,752,1074,1535,1968,1899.4594,1225,649.19354,1080.9752,1321.6019,1387.5,1195,1211.1498,1133,1113.2405,4.0689964,5.5210085,3.6753986,3.9,5.2,3.6,1.608423,2.3529413,1.406606,1952,1963,1945,2012,2004,2013,0.96583146,0.68792713,0.93572778,0.72022682,87489.492,49199.887,45566,90000,41136,116.9229,29.369444,207.59639,0.31903046,0.26907259,0.31193584,1.3125,96518.82,217.1761,106.67924,58.740505,3.1655874,3.2641773,1.5670841,42.412498,11.3025,44.038124,1.7874374,53.34375,2.6268752,411.17499,0.73124999,0.14113125,0.82618749,2.3515625,702.60388,1.4644769,14.4875,6.0062499,12.7875,3.0374999,42.993752,62.143749,0
42101020900,329,0.85306758,0.066822976,0.053536538,1368,1196,172,87.4,12.6,1.4,15.7,1125,1000.6508,943,1326,1674,1995.6573,2338.3059,875,953.0686,1180.7142,1325.4934,1125,1235.27,961,1063.0933,5.3227425,6.5858951,4.236392,5.6,6.5,3.8,2.4874582,3.2622061,1.8211509,1939,1939,1939,2011,2000,2014,0.98911351,0.69206846,0.95452112,0.57891923,86564.195,55559.875,57188,89313,47674,78.949371,16.067787,167.48073,0.44669512,0.15352158,0.20136505,2.6420455,9046.7744,141.55405,107.75676,68.083336,4.0680876,4.0117145,2.9570248,38.418919,11.277333,44.125332,1.6538934,50,2.4360001,901.46667,0.6673333,0.12074666,0.77185333,2.0638666,2752.1362,0.69784206,12.413333,5.8666668,9.8666668,4.2800002,36.146667,39.733334,1
42101021000,330,0.84629112,0.088258624,0.036096785,2419,2047,372,84.6,15.4,6.3,9.1,1408,1135.0039,835,1064,1855,2234,2338.7041,944.53552,888.95941,1062.9771,1489.9713,1408,1436.3861,1183,1245.3589,5.5754762,6.0896025,4.8715277,5.8,6,4.8,2.7440157,2.9746408,2.4282408,1939,1939,1951,2007,2001,2013,0.9386574,0.42476851,0.93518037,0.57083118,89010.992,55367.477,59063,84509,40833,71.519096,12.425059,164.58946,0.36151841,0.21609151,0.35060737,1.8787879,29648.025,158.5658,113.27631,66.400002,4.1798234,4.1350312,3.5487268,32.040001,11.222785,44.20253,1.4487342,48.303799,2.2670887,742.2785,0.7165823,0.12818988,0.74139237,1.4296203,2880.6172,0.4207643,11.810126,5.7468352,8.9240503,3.2658229,34.291138,33.025318,1
42101021100,331,0.77800244,0.071977355,0.08451274,1142,1041,101,91.2,8.8,0,15.1,1169,921.42596,870,1247,1811.2725,1988.4204,2270.3782,867.57788,896.92981,1262.1951,1500,1169,1227.9003,1059,1092.7494,5.4668589,6.4568105,4.1093392,5.7,6.3,3.8,2.5158501,3.0166113,1.8291572,1955,1954,1956,2008,2002,2012,1,0.55808657,0.89951897,0.54088724,95253.32,50193.621,63516,115000,43594,89.102562,18.652803,188.01328,0.49652869,0.42494911,0.48869541,1.4038461,1812.4445,156.42857,107.33334,49.047619,3.5590966,3.58672,1.8387897,30.714285,11.25238,44.023811,1.5790477,48.523811,2.3809524,841.42859,0.73904759,0.13423809,0.72000003,2.2828572,2191.4302,0.8044042,10.857142,6.2857141,11.571428,4.9047618,36.666668,36.952381,1
42101021200,332,0.71701115,0.12400636,0.037360892,1091,1041,50,95.4,4.6,0,5.5,1126,0,1041,1077,1989,2011.8065,2130.217,1013.1579,1028.6057,1121.2687,1463.1147,1126,1238.2467,1080,1148.6364,5.5100865,6.4272151,4.0929093,5.8,6.4,3.8,2.5898175,3.0632911,1.8581907,1952,1944,1965,2008,2000,2013,0.93643034,0.50122249,0.94880545,0.51137656,87804.586,52500,66118,80192,44609,86.004425,17.574902,183.67648,0.33844265,0.40592095,0.47006232,1.6323529,8463.4502,183.5,110.03571,54.392857,3.7985737,3.8732994,2.78,39.32143,11.246428,44.128571,1.7309643,49.785713,2.4392858,902.14288,0.65107143,0.15678571,0.80321425,2.7678571,1939.5082,0.93517029,12.285714,5.5714288,9.5357141,3.2142856,33.714287,31.857143,0.71428573
42101021300,333,0.84659237,0.02772739,0.073594198,1531,1360,171,88.8,11.2,3.4,10.1,1514,0,925,1479,1877,1755,1795,875,993.79193,1346.6981,1416.7659,1514,1494.1564,1329,1333.348,5.8264704,6.6156764,4.7293496,6,6.6,4.4,2.8411765,3.1959546,2.3479788,1939,1939,1939,2010,2002,2015,0.9718805,0.65202111,0.94653177,0.55491328,75233.883,85184.531,67195,62574,77344,80.834335,12.740561,186.31923,0.2358285,0.30386543,0.4016591,2.057143,4642.1665,186.84058,138.39131,85.073532,3.9069328,3.947443,4.003592,33.739132,11.265714,44.161427,1.5768571,48.685715,2.3128572,704.85712,0.71957141,0.12554285,0.68342859,1.9905715,2398.1978,0.61904824,11.128572,5.5285716,10.571428,3.0999999,37.128571,37.099998,1
42101021400,334,0.79627502,0.11243964,0.072660379,1849,1595,254,86.3,13.7,0,17,1505,0,1045,1442,1728,1832,2868,911.76471,1044.8944,1321.8439,1447.7941,1505,1522.1199,1337,1377.3617,5.4206896,6.4026356,4.685307,5.5,6.6,4.6,2.598119,3.0102489,2.2894738,1939,1939,1939,2011,2001,2013,0.96052629,0.73026317,0.93186063,0.55009335,81778.914,70860.742,68750,77019,62069,53.695599,9.79879,132.87859,0.35161212,0.21187064,0.46863961,1.7226563,14765.704,149.7191,101.55556,59.820225,4.1417108,4.1619253,3.1580722,51.44944,11.223077,44.165936,1.5865494,49.395603,2.3582418,848.17584,0.70285714,0.16446154,0.82296705,2.1986814,2624.7302,0.36156464,11.318682,5.5384617,9.7142859,3.2197802,33.604397,32.241756,1
42101021500,335,0.82853436,0.033981841,0.024383917,1823,1615,208,88.6,11.4,0,17.9,1328,0,1003,1262,1782,2589,2362.8413,1116.0714,1026.6187,1241.0765,1474.7024,1328,1469.5846,1157,1265.8383,5.6136222,6.3987069,4.5531297,5.7,6.5,4.5,2.6315789,3.057112,2.0567687,1950,1939,1961,2011,2004,2014,0.93304223,0.7176128,0.91543186,0.59631371,80584.594,67547.305,70223,76250,65972,32.536995,6.1867013,90.378197,0.047685958,0.080984198,0.10183758,1.7333333,4949.9902,112.95506,82.393257,34.483147,4.0407257,4.1162796,2.6458476,31.799999,11.206594,44.312088,1.3430769,46.395603,2.1362636,831.97803,0.65527469,0.13181318,0.56945056,1.3718681,2841.9822,0.49046198,11.835165,5.3076925,8.274725,2.4175825,31.285715,27.098902,1
42101021600,336,0.71663851,0.16216215,0.035895269,1054,1001,53,95,5,0,5.4,1307,1735,1438,1297,1808,1977.7981,2349.4592,1014.778,1328.5953,1297.9324,1169.1177,1307,1399.2905,1190,1289.8582,4.9610391,6.9424086,3.7382874,4.5,6.9,3.6,2.2167833,3.1623037,1.6332794,1974,1960,1986,2012,2003,2014,0.99192244,0.59450728,0.94953877,0.52848619,88481.672,75868.336,71280,92917,61650,83.521141,22.538137,161.77797,0.31502128,0.40763351,0.50356072,1.5044643,5550.5356,122.8617,80.19149,40.799999,4.3793674,4.2147069,2.9023809,28,11.209474,44.312634,1.4367368,47.189472,2.2189474,682.63159,0.54178947,0.12262105,0.49463159,1.6737895,2457.8337,0.48442873,12.526316,5.3789473,8.0421057,2.1263158,30.515789,28.736841,1
42101021700,337,0.78395063,0.0995996,0.029696364,2550,2436,114,95.5,4.5,2.8,8.1,1186,0,959,1320,1966,2120.4932,2275.7317,902.44324,977.125,1220.7207,1248.8281,1186,1257.6818,1117,1197.2727,6.3563218,6.9326925,4.4432626,6.4,6.9,4.1,2.8407226,3.1175213,1.9219859,1962,1960,1976,2004,1999,2012,0.95212764,0.40602836,0.95050114,0.42667213,89527.242,63342.199,80920,90357,52778,83.272919,18.148657,156.15663,0.23868196,0.48139399,0.56010175,1.3571428,44172.148,160.60655,112.7377,47.819672,4.0670695,3.9776781,3.4156494,26.262295,11.203279,44.211475,1.4573278,47.819672,2.2590163,666.39343,0.56196719,0.14209837,0.57999998,2.1855738,1526.5933,0.92366654,11.868853,5.8688526,10.081967,3.5573771,34.72131,34.081966,0.52459013
42101021800,338,0.59842676,0.24001613,0.057886243,2381,2217,164,93.1,6.9,0,9.4,1325,1484.7185,1174,1441,2182,2426.0066,2625,1174.3698,1201.7544,1327.4834,1500,1325,1379.4977,1264,1309.0447,4.5453315,6.6232114,3.7222922,4.1,6.6,3.6,2.0852504,3.2543721,1.6221663,1971,1958,1974,2011,2000,2013,0.90491182,0.53526449,0.95704663,0.58057272,74471.383,54622.168,51815,65729,50298,80.155746,10.856529,114.14542,0.28401366,0.27823082,0.48647699,1.5328572,8681.8467,175.15384,104.15768,32.140167,3.893888,3.8141637,1.6001937,20.951982,11.168727,44.399796,1.4030944,47.203285,2.2303901,541.98358,0.44574949,0.14236961,0.44936344,2.0235934,877.48987,1.71153,15.843943,6.0184803,8.7556467,3.1211498,31.650925,38.268993,0
42101021900,339,0.87885153,0.030812325,0.034313727,728,656,72,90.1,9.9,3.3,9.6,1313,1735,1324,1164,1935.103,2237.3853,1795,1138.688,1250,1260.7142,1500,1313,1579.9586,1181,1425.6199,5.6875,5.9087377,4.8794327,5.7,5.9,4.3,2.5564024,2.6466019,2.2269504,1956,1955,1962,2003,1999,2012,1,0.65248227,0.94659775,0.5598622,86519.414,63794.328,74167,85795,54297,88.275444,22.074497,155.39949,0.34271461,0.39742935,0.48140484,4.25,1410,65.5,57.5,8,5.5,5,3.5,1,11.1,44.599998,0.97299999,43,1.9,310,0.28999999,0.1,0.15000001,0.435,1350,1.1047597,17.5,6,4.5,2,25,28,0.5
42101022000,340,0.76648182,0.1534196,0.047443006,748,679,69,90.8,9.2,0,12.9,2050,1735,1469,2659,1915.9913,2589,0,1242.8572,1242.9246,1465.5172,1250,2050,2103.0898,2050,2082.0225,6.0073638,6.991684,3.6161616,6.3,7.4,3.5,2.736377,3.2058213,1.5959595,1978,1978,1979,2003,1999,2010,0.97474748,0.64141417,0.95787829,0.61778474,108071.73,75404.039,102298,110489,46786,88.439552,22.514755,152.68153,0.36525103,0.46304268,0.46785825,1.5,12231.515,91.199997,60,41.333332,5.5625,4.6933331,4.5333333,18,11.12,44.48,1.242,44.400002,2.0999999,328,0.368,0.126,0.21600001,1.886,1306,1.420115,20.200001,5.5999999,7.8000002,3.5999999,28.799999,31,0
42101023100,341,0.93726379,0.003023432,0.038548753,560,496,64,88.6,11.4,1.7,16.5,1924,1058.4309,1125,1661,1737,2250,2625,931.30823,1223.6842,1333.3334,1404.8,1924,2001.3096,1824,1818.5714,7.4274192,7.9929328,6.6760564,8.1,9,6.6,3.7076614,4.0424027,3.2629108,1939,1939,1939,2008,2003,2012,0.98591548,0.80281693,0.98924732,0.84516132,126819.79,104178.41,149211,159583,112813,84.924332,20.229527,191.57416,0.29955375,0.5068081,0.4449434,1.5643749,1710,108.2,86.800003,10.2,3.3183334,3.9466667,2.8666666,10.2,11,44.566666,1.0549999,45.833332,2,141.66667,0.73000002,0.097999997,0.10583334,0.19666667,0.44,1.2164121,19.5,5,5.8333335,2,17,37.666668,0
42101023500,342,0.55616224,0.30967239,0.001560062,577,560,17,97.1,2.9,3.4,0,915,719.74994,814,935,1663.6923,1755,1795,400,964.67389,983.73981,1369.5652,915,1041.9642,808,844.51532,6.4785714,7.625731,4.6788993,6.6,7.9,4.3,2.942857,3.5497077,1.9908257,1948,1939,1956,2007,1998,2012,0.94036698,0.47247708,0.96333003,0.70465809,91688.594,50791.285,65500,94750,32045,102.17365,27.639605,194.19662,0.44672298,0.4853861,0.51432681,1.775,5180.5,104.76471,83,66.533333,2.7906108,3.0885155,1.5020833,14.882353,11.182353,44.194118,1.502353,49.411766,2.3823531,410,0.7352941,0.13152941,0.70941174,1.7194117,77.160881,1.601575,16,5.2941175,10.764706,2.8823528,35.235294,55.176472,0
42101023600,343,0.54541594,0.37096775,0.026740238,1229,1070,159,87.1,12.9,1.5,8.1,954,647.55328,873,1181,1355.165,0,0,875,845.90442,1235.4015,1500,954,1131.0272,901,1013.1552,5.9214954,7.5549827,3.9733605,5.9,8.2,3.4,2.8158879,3.8144331,1.625,1939,1939,1947,2007,1999,2012,0.875,0.47131148,0.92433,0.62217551,106292.95,44441.598,67759,114773,30333,105.9105,30.966055,191.34975,0.50727141,0.57982612,0.55311173,1.975,13422.825,118.88235,87.333336,52.48,3.0112946,3.1811221,1.5105903,16.450981,11.194231,44.255768,1.5667307,50.884617,2.4192307,366.15384,0.73250002,0.12242308,0.51096153,1.7901924,335.59378,1.9698261,16.326923,5.8653846,12.173077,4.1346154,38.192307,61.596153,0
42101023700,344,0.27066034,0.5812574,0.037366547,2400,2045,355,85.2,14.8,0,15.3,856,725,731,1143,1500,0,0,734.81598,704.8869,1121.0387,1375,856,873.94177,834,830.31305,5.3036675,7.5192099,3.5238094,5.1,7.8,3.4,2.4322739,3.9330406,1.2266314,1939,1939,1943,2008,1999,2011,0.82892418,0.48500881,0.90816593,0.5721367,105013.72,42339.066,53799,141193,27841,90.324043,20.690643,167.14735,0.22133285,0.73323447,0.2477061,1.4886364,48108.637,152.8,101.2,54.472973,3.0608609,3.1254594,1.5878676,23.657894,11.170886,44.256962,1.5474304,50.493671,2.4088607,448.58228,0.72493672,0.14696203,0.53202534,1.9346836,472.17627,2.1621113,15.379746,6.3417721,12.56962,4.1392407,40.012657,65.113922,0
42101023800,345,0.28033474,0.57715976,0.03322668,2360,1779,581,75.4,24.6,7.5,17.2,916,789,879,1063,1008,1120.1259,1073,829.54547,943.20923,1110.2941,1175.2717,916,968.23529,784,830.61273,5,7.123847,3.4196079,4.3,7.3,3.4,2.2715008,3.6113307,1.2745098,1939,1939,1939,2010,1996,2012,0.96960783,0.32843137,0.93448704,0.44530284,93221.344,52112.746,56103,101250,40514,117.07825,35.253597,196.19322,0.51051646,0.54754603,0.52480143,1.5459183,35128.238,177.44627,117.05785,75.52066,2.7169874,2.8232207,1.4180937,34.462811,11.245901,44.079506,1.7328689,52.385246,2.5270491,435.11475,0.75131148,0.13368852,0.67983603,2.2034426,487.08047,2.1397474,15.188524,6.0983605,14.032787,3.0081968,44.852459,70.090164,0
42101023900,346,0.32761312,0.43759751,0.088923559,1317,954,363,72.4,27.6,0,29.4,889,626,864,1588,1208.1949,1106,1073,761.3537,964.8219,1401.7858,1102.6868,889,1003.2932,790,963.95184,3.7127883,7.4189191,2.5887978,3,7.6,2.7,1.5220126,3.6621621,0.87295079,1948,1939,1958,2012,2003,2014,0.8497268,0.5191257,0.89905089,0.67213112,60349.098,41014.344,21667,46786,19238,110.939,31.85729,187.01601,0.48821425,0.48867035,0.50079548,1.505,148105.03,133.36652,103.61991,69.321266,2.6773758,2.7894647,1.5169216,21.934673,11.246188,44.046638,1.7198117,51.784752,2.5179372,375.13452,0.72650224,0.14787893,0.82412553,2.2242153,400.18823,1.8713478,15.224216,5.973094,13.48879,2.7174888,45.94619,66.654709,0
42101024000,347,0.39033556,0.44107383,0.063087247,1911,1496,415,78.3,21.7,0,26,932,740,917,1121,1141,968.23029,1141.4032,739.28571,893.58026,1131.8408,1072.973,932,977.03723,859,888.32947,5.1076202,7.0401931,3.7322655,4.7,7.8,3.7,2.3435829,3.5257235,1.5022883,1939,1939,1945,2010,2001,2013,0.95766592,0.54004574,0.91241378,0.56310344,71045.016,40692.219,41887,66875,31429,86.450806,14.205281,113.93772,0.060527246,0.055831131,0.060848556,1.5357143,41397.867,145.53731,107.1194,67.149254,2.5033748,2.8351533,1.5643061,20.38806,11.254412,44.008823,1.7097058,51.588234,2.5191176,297.64706,0.74191177,0.13070588,0.71323532,2.2195587,398.42368,1.6025195,14.5,6.3382354,14.720589,2.3676472,49.367645,69.117645,0
42101024100,348,0.26155794,0.65927804,0.018366054,808,691,117,85.5,14.5,5.9,4.3,570,291,478,1085,1060.2833,1019.5748,1126.8727,483.45071,500,1089.5522,375,570,600.41284,531,540.77985,3.7597685,6.8823528,2.9945946,3.4,6.8,3,1.6353111,3.6397059,1.1441442,1944,1939,1950,2010,1996,2011,0.75495493,0.12612613,0.78424156,0.19440353,64338.234,26918.918,15506,54583,12887,122.61898,33.876034,191.48077,0.30568489,0.29699057,0.30968517,1.387931,35691.219,208.1828,111.14893,67.268814,2.8006625,3.0809584,1.6465201,34.606384,11.2375,44.060417,1.6936146,51.739582,2.496875,399.3125,0.71510416,0.15054166,0.74687499,2.3721876,516.84955,1.8312516,14.416667,6.4583335,14.833333,2.4270833,49.166668,70.03125,0
42101024200,349,0.094495416,0.85474008,0.035474006,2101,1690,411,80.4,19.6,7.1,5.4,724,571,716,825,1013,1106,1073,561.74091,688.39288,830.16302,1004.7578,724,763.54572,615,595.6955,5.1698227,7.0376768,4.039886,5.5,7.5,3.9,2.393491,3.6059654,1.660019,1939,1939,1939,2010,2000,2012,0.70465338,0.13675214,0.76701903,0.2769556,63536.105,26652.422,22738,61938,14489,146.42438,45.009544,229.91333,0.35936615,0.32743785,0.35701022,1.4772727,24832.924,140.72549,114.69608,75.663368,2.4151981,2.5566537,1.718236,20.484848,11.242857,43.973335,1.770981,51.55238,2.5066667,350.98096,0.74438095,0.1496381,0.87628573,2.5535238,396.9603,1.6428162,13.695238,6.8571429,16.571428,2.8380952,52.42857,74.076187,0
